Company_Name,Brand_Name,FnB_Setting,Dining_Concept,Category,Name_of_Outlet,Outlet_Address,Regions,Menu_Item_Endorsement_Criteria,postal
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Tangs Plaza Kiosk,"320 Orchard Road, Tangs Plaza #01-K2 Singapore 238865",Central,"No added sugar, Lower in sugar",238865
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Junction 9,18 Yishun Ave 9 #01-84 Singapore 768897,North,"No added sugar, Lower in sugar",768897
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Rivervale Mall,11 Rivervale Crescent #01-K5 Singapore 545082,North-East,"No added sugar, Lower in sugar",545082
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Geneo,"1B Science Park Drive, GENEO #01-32 Singapore 119315",West,"No added sugar, Lower in sugar",119315
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Woods Square,6 Woodlands Square #01-05 Woods Square Singapore 737737,North,"No added sugar, Lower in sugar",737737
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - White Sands,7 Pasir Ris Central #B1-37 White Sands Singapore 519612,East,"No added sugar, Lower in sugar",519612
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Westgate Tower,1 Gateway Drive #02-01 Westgate Tower Singapore 608531,West,"No added sugar, Lower in sugar",608531
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Westgate Mall,1 Gateway Drive #B1-22A Westgate Mall Singapore 608531,West,"No added sugar, Lower in sugar",608531
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Waterway Point,83 Punggol Central #01-K12 Waterway Point West Wing Entrance Atrium Singapore 828761,North-East,"No added sugar, Lower in sugar",828761
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - V Hotel Lavender,70 Jellicoe Rd #01-16 V Hotel Lavender Singapore 208767,Central,"No added sugar, Lower in sugar",208767
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - UE Square,81 Clemenceau Ave #01-25 UE Square Singapore 239917,Central,"No added sugar, Lower in sugar",239917
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - The Strategy,2 International Business Park #01-26 The Strategy Singapore 609930,West,"No added sugar, Lower in sugar",609930
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Tampines 1,10 Tampines Central 1 #01-17/18 Singapore 529536,East,"No added sugar, Lower in sugar",529536
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Suntec City,3 Temasek Blvd #02-375 Suntec City Singapore 038983,Central,"No added sugar, Lower in sugar",38983
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Royal Square,103 Irrawaddy Road #01-11 Royal Square Singapore 329566,Central,"No added sugar, Lower in sugar",329566
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Royal Group Building,3 Phillip St #01-01 Royal Group Building Singapore 048693,Central,"No added sugar, Lower in sugar",48693
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - PLQ Tower 1,1 Paya Lebar Link #01-02 PLQ 1 Singapore 408533,East,"No added sugar, Lower in sugar",408533
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Pasir Ris Mall,7 Pasir Ris Central #B1-37 Pasir Ris Mall Singapore 519612,East,"No added sugar, Lower in sugar",519612
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - One Raffles Place Tower 2,1 One Raffles Place #01-62 One Raffles Place Tower 2 Singapore 048616,Central,"No added sugar, Lower in sugar",48616
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - NTU South Spine,50 Nanyang Avenue #SS3-B4 South Spine Singapore 639798,West,"No added sugar, Lower in sugar",639798
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Ngee Ann City,"391 Orchard Road #01-k2 Civic Plaza, Ngee Ann City Singapore 238872",Central,"No added sugar, Lower in sugar",238872
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - New Tech Park,151 Lorong Chuan #01-18 New Tech Park Singapore 556741,North-East,"No added sugar, Lower in sugar",556741
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Marina Square,6 Raffles Blvd #02-153 Marina Square Singapore 039594,Central,"No added sugar, Lower in sugar",39594
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Marina One,5 Straits View #B2-30 The Heart Singapore 018935,Central,"No added sugar, Lower in sugar",18935
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Mapletree Business City,40 Pasir Panjang Rd #02-32 Mapletree Business City Singapore 117383,Central,"No added sugar, Lower in sugar",117383
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Jewel,78 Airport Blvd #04-231 Jewel Changi Airport Singapore 819666,East,"No added sugar, Lower in sugar",819666
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - I12 Katong,112 East Coast Rd #02-22 I12 Katong Singapore 428802,East,"No added sugar, Lower in sugar",428802
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - HarbourFront Tower 1,1 Harbourfront Pl #01-03 HarbourFront Tower 1 Singapore 098633,Central,"No added sugar, Lower in sugar",98633
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Guoco Tower,7 Wallich St #B1-24 Guoco Tower Singapore 078884,Central,"No added sugar, Lower in sugar",78884
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - GRID,1 Selegie Rd #01-05 GRID Singapore 188306,Central,"No added sugar, Lower in sugar",188306
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Galaxis,1 Fusionopolis Place #01-16 Galaxis Singapore 138522,West,"No added sugar, Lower in sugar",138522
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - ESR BizPark @ Changi,6 Changi Business Park Ave 1 #01-27 ESR Bizpark @ Changi Singapore 486018,East,"No added sugar, Lower in sugar",486018
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Duo Galleria,7 Fraser St #B3-08 Duo Galleria Singapore 189350,Central,"No added sugar, Lower in sugar",189350
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Downtown East,1 Pasir Ris Cl #02-102 E!Hub@Downtown East Singapore 519599,East,"No added sugar, Lower in sugar",519599
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Dairy Farm Mall,4 Dairy Farm Ln #B1-04 Dairy Farm Mall Singapore 677622,North-West,"No added sugar, Lower in sugar",677622
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Collyer Quay,16 Collyer Quay #01-05 Singapore 049318,Central,"No added sugar, Lower in sugar",49318
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Citylink,One Raffles Link #B1-66 Citylink Singapore 039393,Central,"No added sugar, Lower in sugar",39393
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Chinatown Point,133 New Bridge Rd #01-50 Chinatown Point Singapore 059413,Central,"No added sugar, Lower in sugar",59413
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Century Square,2 Tampines Central 5 #01-31A Century Square Singapore 529509,Central,"No added sugar, Lower in sugar",529509
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - Aperia Mall,12 Kallang Ave #01-34 Aperia Mall Singapore 339511,Central,"No added sugar, Lower in sugar",339511
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - 9 Penang Road,9 Penang Road #01-12 Singapore 238459,Central,"No added sugar, Lower in sugar",238459
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - 77 Robinson,77 Robinson Road #01-03 77 Robinson Singapore 068896,Central,"No added sugar, Lower in sugar",68896
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Luckin Coffee - 313 Somerset,313 Orchard Road #B3-50 313 @Somerset Singapore 238895,Central,"No added sugar, Lower in sugar",238895
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Coronation Shopping Plaza,"587 Bukit Timah Road, Coronation Shopping Plaza #01-03 Singapore 269707",Central,"Lower in sugar, No added sugar",269707
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,NUS Utown,"2 College Avenue West #02-01 Stephen Riady Centre, NUS University Town Singapore 138607",West,"Lower in sugar, No added sugar",138607
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,100AM,100 Tras Street #01-13A Singapore 079027,Central,"Lower in sugar, No added sugar",79027
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Tampines Mart,5 Tampines Mart Street 32 #01-14 Singapore 529287,East,"Lower in sugar, No added sugar",529287
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,VivoCity,"1 Harbourfront Walk, Vivocity #02-119 Singapore 098585",Central,"Lower in sugar, No added sugar",98585
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Le Quest,4 Bukit Batok Street 41 #01-47 Singapore 657991,West,"Lower in sugar, No added sugar",657991
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Zhongshan Mall,20 Ah Hood Road #01-07 Singapore 329984,Central,"Lower in sugar, No added sugar",329984
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,120 Robinson,120 Robinson Road #01-01 Singapore 068913,Central,"Lower in sugar, No added sugar",68913
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,West Mall,1 Bukit Batok Central Link #B1-K22 Singapore 658713,West,"Lower in sugar, No added sugar",658713
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Causeway Point,1 Causeway Square #02-K10 Singapore 738099,North,"Lower in sugar, No added sugar",738099
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Fairprice Hub,"1 Joo Koon Circle, Fairprice Hub #01-41 Singapore 629117",West,"Lower in sugar, No added sugar",629117
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Icon Link,8 Club Street #B2-25 Singapore 069472,Central,"Lower in sugar, No added sugar",69472
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Compass One,"1 Sengkang Square, Compass One #01-23 Singapore 545078",North-East,"Lower in sugar, No added sugar",545078
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Plaza Singapura,68 Orchard Road #B2-64 Singapore 238839,Central,"Lower in sugar, No added sugar",238839
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,The Poiz Centre,51 Upper Serangoon Road #01-12 Singapore 347697,North-East,"Lower in sugar, No added sugar",347697
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Hougang 1,"1 Hougang Street 91, Hougang 1 #01-41 Singapore 538692",North-East,"Lower in sugar, No added sugar",538692
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Eastpoint Mall,"3 Simei Street 6, Eastpoint Mall #01-K8 Singapore 528833",East,"Lower in sugar, No added sugar",528833
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Tanah Merah Ferry Terminal,50 Tanah Merah Ferry Road #01-01 Singapore 498833,East,"Lower in sugar, No added sugar",498833
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Changi City Point,5 Changi Business Park Central 1 #01-39 Singapore 486038,East,"Lower in sugar, No added sugar",486038
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,SingPost Centre,10 Eunos Road 8 #B1-149 Singapore 408600,East,"Lower in sugar, No added sugar",408600
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Punggol Coast Mall,"88 Punggol Way, Punggol Coast Mall Tower 7 #02-128 Singapore 829913",North-East,"Lower in sugar, No added sugar",829913
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Changi T1 Transit,Changi Airport T1 Departure 80 Airport Boulevard Changi #02-59 Singapore 819642,East,"Lower in sugar, No added sugar",819642
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Sentosa iFly,"43 Siloso Beach Walk, iFly #01-02 Singapore 099010",Central,"Lower in sugar, No added sugar",99010
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Parkway Parade,80 Marine Parade Road #01-16A Singapore 449269,East,"Lower in sugar, No added sugar",449269
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Tangs Plaza Kiosk,"320 Orchard Road, Tangs Plaza #01-K2 Singapore 238865",Central,"Lower in sugar, No added sugar",238865
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Junction 9,18 Yishun Ave 9 #01-84 Singapore 768897,North,"Lower in sugar, No added sugar",768897
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Rivervale Mall,11 Rivervale Crescent #01-K5 Singapore 545082,North-East,"Lower in sugar, No added sugar",545082
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Geneo,"1B Science Park Drive, GENEO #01-32 Singapore 119315",West,"Lower in sugar, No added sugar",119315
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Woods Square,6 Woodlands Square #01-05 Woods Square Singapore 737737,North,"Lower in sugar, No added sugar",737737
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,White Sands,7 Pasir Ris Central #B1-37 White Sands Singapore 519612,East,"Lower in sugar, No added sugar",519612
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Westgate Tower,1 Gateway Drive #02-01 Westgate Tower Singapore 608531,West,"Lower in sugar, No added sugar",608531
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Westgate Mall,1 Gateway Drive #B1-22A Westgate Mall Singapore 608531,West,"Lower in sugar, No added sugar",608531
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Waterway Point,83 Punggol Central #01-K12 Waterway Point West Wing Entrance Atrium Singapore 828761,North-East,"Lower in sugar, No added sugar",828761
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,V Hotel Lavender,70 Jellicoe Rd #01-16 V Hotel Lavender Singapore 208767,Central,"Lower in sugar, No added sugar",208767
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,UE Square,81 Clemenceau Ave #01-25 UE Square Singapore 239917,Central,"Lower in sugar, No added sugar",239917
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,The Strategy,2 International Business Park #01-26 The Strategy Singapore 609930,West,"Lower in sugar, No added sugar",609930
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Tampines 1,10 Tampines Central 1 #01-17/18 Singapore 529536,East,"Lower in sugar, No added sugar",529536
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Suntec City,3 Temasek Blvd #02-375 Suntec City Singapore 038983,Central,"Lower in sugar, No added sugar",38983
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Royal Square,103 Irrawaddy Road #01-11 Royal Square Singapore 329566,Central,"Lower in sugar, No added sugar",329566
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Royal Group Building,3 Phillip St #01-01 Royal Group Building Singapore 048693,Central,"Lower in sugar, No added sugar",48693
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,PLQ Tower 1,1 Paya Lebar Link #01-02 PLQ 1 Singapore 408533,Central,"Lower in sugar, No added sugar",408533
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Pasir Ris Mall,7 Pasir Ris Central #B1-37 Pasir Ris Mall Singapore 519612,East,"Lower in sugar, No added sugar",519612
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,One Raffles Place Tower 2,1 One Raffles Place #01-62 One Raffles Place Tower 2 Singapore 048616,Central,"Lower in sugar, No added sugar",48616
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,NTU South Spine,50 Nanyang Avenue #SS3-B4 South Spine Singapore 639798,West,"Lower in sugar, No added sugar",639798
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Ngee Ann City,"391 Orchard Road #01-k2 Civic Plaza, Ngee Ann City Singapore 238872",Central,"Lower in sugar, No added sugar",238872
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,New Tech Park,151 Lorong Chuan #01-18 New Tech Park Singapore 556741,North-East,"Lower in sugar, No added sugar",556741
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Marina Square,6 Raffles Blvd #02-153 Marina Square Singapore 039594,Central,"Lower in sugar, No added sugar",39594
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Marina One,5 Straits View #B2-30 The Heart Singapore 018935,Central,"Lower in sugar, No added sugar",18935
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Mapletree Business City,40 Pasir Panjang Rd #02-32 Mapletree Business City Singapore 117383,Central,"Lower in sugar, No added sugar",117383
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Jewel,78 Airport Blvd #04-231 Jewel Changi Airport Singapore 819666,East,"Lower in sugar, No added sugar",819666
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,I12 Katong,112 East Coast Rd #02-22 I12 Katong Singapore 428802,East,"Lower in sugar, No added sugar",428802
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,HarbourFront Tower 1,1 Harbourfront Pl #01-03 HarbourFront Tower 1 Singapore 098633,Central,"Lower in sugar, No added sugar",98633
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Guoco Tower,7 Wallich St #B1-24 Guoco Tower Singapore 078884,Central,"Lower in sugar, No added sugar",78884
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,GRID,1 Selegie Rd #01-05 GRID Singapore 188306,Central,"Lower in sugar, No added sugar",188306
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Galaxis,1 Fusionopolis Place #01-16 Galaxis Singapore 138522,Central,"Lower in sugar, No added sugar",138522
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,ESR BizPark @ Changi,6 Changi Business Park Ave 1 #01-27 ESR Bizpark @ Changi Singapore 486018,East,"Lower in sugar, No added sugar",486018
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Duo Galleria,7 Fraser St #B3-08 Duo Galleria Singapore 189350,Central,"Lower in sugar, No added sugar",189350
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Downtown East,1 Pasir Ris Cl #02-102 E!Hub@Downtown East Singapore 519599,East,"Lower in sugar, No added sugar",519599
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Dairy Farm Mall,4 Dairy Farm Ln #B1-04 Dairy Farm Mall Singapore 677622,Central,"Lower in sugar, No added sugar",677622
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Collyer Quay,16 Collyer Quay #01-05 Singapore 049318,Central,"Lower in sugar, No added sugar",49318
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Citylink,One Raffles Link #B1-66 Citylink Singapore 039393,Central,"Lower in sugar, No added sugar",39393
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Chinatown Point,133 New Bridge Rd #01-50 Chinatown Point Singapore 059413,Central,"Lower in sugar, No added sugar",59413
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Century Square,2 Tampines Central 5 #01-31A Century Square Singapore 529509,East,"Lower in sugar, No added sugar",529509
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Aperia Mall,12 Kallang Ave #01-34 Aperia Mall Singapore 339511,Central,"Lower in sugar, No added sugar",339511
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,9 Penang Road,9 Penang Road #01-12 Singapore 238459,Central,"Lower in sugar, No added sugar",238459
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,77 Robinson,77 Robinson Road #01-03 77 Robinson Singapore 068896,Central,"Lower in sugar, No added sugar",68896
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,313 Somerset,313 Orchard Road #B3-50 313 @Somerset Singapore 238895,Central,"Lower in sugar, No added sugar",238895
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,South Beach Tower,"38 Beach Road, South Beach Tower #01-12 Singapore 189767",Central,"Lower in sugar, No added sugar",189767
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Hillion Mall,"17 Petir Road, Hillion Mall #B2-52 Singapore 678278",West,"Lower in sugar, No added sugar",678278
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,ARTRA,"12 Alexandra View, ARTRA #01-09 Singapore 158736",Central,"Lower in sugar, No added sugar",158736
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,JEM,50 Jurong Gateway Road #B1-15 Singapore 608549,West,"Lower in sugar, No added sugar",608549
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Institute of Mental Health,"10 Buangkok View, Block 1 #1Singapore 539747",North-East,"Lower in sugar, No added sugar",539747
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,888 Plaza,888 Woodlands Drive 50 #01-749 888 Plaza Singapore 730888,North,"Lower in sugar, No added sugar",730888
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Junction 8,9 Bishan Place #01-43 Junction 8 Singapore 579837,Central,"Lower in sugar, No added sugar",579837
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Northpoint City,"930 Yishun Ave 2, Northpoint #07-17/18 Northpoint Singapore 769098",North,"Lower in sugar, No added sugar",769098
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,The Rail Mall,476 UPPER BUKIT TIMAH ROAD THE RAIL MALL The Rail Mall Singapore 678083,Central,"Lower in sugar, No added sugar",678083
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,NUH Medical Centre (NUHMC),1 Lower Kent Ridge Road #03-12 NUH Medical Centre (NUHMC) Singapore 119082,West,"Lower in sugar, No added sugar",119082
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Hougang Mall,90 Hougang Ave 10 #B1-04 Hougang Mall Singapore 538766,North-East,"Lower in sugar, No added sugar",538766
LUCKIN COFFEE (SGP) PTE. LTD.,Luckin Coffee,Kiosk,,Drinks,Citygate,371 Beach Road #01-35 Citygate Singapore 199597,Central,"Lower in sugar, No added sugar",199597
MARCHE RESTAURANTS SINGAPORE PTE. LTD.,Marche,Restaurant,,Western,Marche JEM,50 Jurong Gateway #01-03 JEM Singapore 608549,West,Lower in calories,608549
MARCHE RESTAURANTS SINGAPORE PTE. LTD.,Marche,Restaurant,,Western,Marche 313@somerset (Marketplace),313 Orchard Road #B1-39-46 313@somerset Singapore 238895,Central,Lower in calories,238895
MARCHE RESTAURANTS SINGAPORE PTE. LTD.,Marche,Restaurant,,Western,Marche Suntec City (Marketplace),3 Temasek Boulevard #01-612 Suntec City Singapore 038983,Central,Lower in calories,38983
MARCHE RESTAURANTS SINGAPORE PTE. LTD.,Marche,Restaurant,,Western,Marche Vivo City,1 Harbourfront Walk #03-14 Vivo City Singapore 098585,Central,Lower in calories,98585
Mel's Hub Pte Ltd,Garden Fresh,Café,Halal,Western,Garden Fresh - Punggol Coast Mall,Tower 98 at 98 Punggol Way #01-219 Punggol Coast Mall Singapore 829857,North-East,"Lower in calories, Higher in wholegrains and lower in calories, No added sugar",829857
Mount Elizabeth Hospital,Mount Elizabeth Hospital Cafeteria,Institutional Caterer (Stall Concept),,Other,Mount Elizabeth Hospital,3 Mount Elizabeth Road Singapore 228510,Central,"Lower in calories, Lower in calories and sodium",228510
Mr Bap Pte. Ltd.,Paik's Bibim,Quick Service Restaurant/Fast Food,,Korean,Paik's Bibim - Bedok Mall,311 New Upper Changi Road #01-95 Bedok Mall Singapore 467360,East,"Lower in calories, Lower in sugar, No added sugar",467360
